	Event_Type	Count	Sample_sentence	Trigger	Start	End
2567	Conflict:Attack	1510	Apart from his ID card, also found in the wreckage were the remains of a letter allegedly outlining his plan to carry out a suicide attack and praising the September 2001 destruction of the World Trade Centre in New York, it said.	destruction	32	33
2568	Conflict:Attack	1510	Israeli forces moved into Hebron's Al-Sheikh district where his family lived and arrested Qawasmi's brother and father after the bombing, they said.	bombing	21	22
2569	Conflict:Attack	1510	Without claiming responsibility, Hamas and another hardline group, Islamic Jihad, said the blast was revenge for a string of bloody Israeli army raids into the Gaza Strip in recent weeks.	blast	15	16
2570	Conflict:Attack	1510	Without claiming responsibility, Hamas and another hardline group, Islamic Jihad, said the blast was revenge for a string of bloody Israeli army raids into the Gaza Strip in recent weeks.	raids	25	26
2571	Conflict:Attack	1510	But the Palestinian Authority condemned the attack, saying it would divert international sympathy away from the far higher Palestinian civilian death toll.	attack	6	7
2572	Conflict:Attack	1510	But the Palestinian Authority condemned the attack, saying it would divert international sympathy away from the far higher Palestinian civilian death toll.	it	9	10
2573	Conflict:Attack	1510	"""We condemn all attacks against civilians including today's attack in Haifa,"" said information minister Yasser Abed Rabbo."	attack	10	11
2574	Conflict:Attack	1510	"""We condemn all attacks against civilians including today's attack in Haifa,"" said information minister Yasser Abed Rabbo."	attacks	4	5
2575	Conflict:Attack	1510	"The Palestinian leadership said the attack would serve as ""a pretext for Israel's government and occupation army to step up its deadly campaign which caused the deaths of 77 Palestinians in February""."	attack	5	6
2576	Conflict:Attack	1510	It was the first bomb attack inside Israel since January 5, and came just days after the hawkish Sharon appointed the most right-wing government in Israel's history on a pledge to get tough on security.	attack	5	6
2577	Conflict:Attack	1510	In the January attack, two Palestinian suicide bombers blew themselves up in central Tel Aviv, killing 23 other people.	attack	3	4
2578	Conflict:Attack	1510	"Israeli government spokesman Avi Pazner called the latest deadly blast a ""very grave attack"" and said the Jewish state would take ""vigorous action against the terrorist organisations""."	blast	9	10
2579	Conflict:Attack	1510	"Israeli government spokesman Avi Pazner called the latest deadly blast a ""very grave attack"" and said the Jewish state would take ""vigorous action against the terrorist organisations""."	attack	14	15
2580	Conflict:Attack	1510	He told AFP that Israeli intelligence had been dealing with at least 40 tip-offs of impending attacks when the Haifa bus was blown up.	blown	22	23
2581	Conflict:Attack	1510	He told AFP that Israeli intelligence had been dealing with at least 40 tip-offs of impending attacks when the Haifa bus was blown up.	attacks	16	17
2582	Conflict:Attack	1510	"US President George W. Bush condemned the ""attack on innocents in Israel,"" White House spokesman Ari Fleischer said, adding that ""his message to the terrorists is: Their efforts will not be succcessful."	attack	8	9
2583	Conflict:Attack	1510	"EU foreign policy supremo Javier Solana likewise slammed the attack, although he also took a jab at Israel, saying, ""There have been too many civilians killed in the last weeks and the last days."""	attack	9	10
2584	Conflict:Attack	1510	"The spokesman added that he ""would obviously call on all sides to do what they can to break the cycle of violence, because it is only through engagement that we can realise the vision everyone wants to see."	violence	22	23
2585	Conflict:Attack	1510	The bus attack came just two days after Israeli forces staged a bloody raid into a refugee camp in central Gaza targeting a founding member of Hamas, which has spearheaded suicide bombings against the Jewish state.	attack	2	3
2586	Conflict:Attack	1510	The bus attack came just two days after Israeli forces staged a bloody raid into a refugee camp in central Gaza targeting a founding member of Hamas, which has spearheaded suicide bombings against the Jewish state.	raid	13	14
2587	Conflict:Attack	1510	The bus attack came just two days after Israeli forces staged a bloody raid into a refugee camp in central Gaza targeting a founding member of Hamas, which has spearheaded suicide bombings against the Jewish state.	bombings	32	33
2588	Conflict:Attack	1510	Hamas vowed to continue its attacks, while the Palestinian Authority accused Israel of trying to disrupt top-level Palestinian meetings to discuss reforms of Arafat's administration.	attacks	5	6
2589	Conflict:Attack	1510	Palestinian chief negotiator Saeb Erakat said international intervention was needed to break the cycle of violence.	violence	15	16
2590	Conflict:Attack	1510	Eight people, including a pregnant woman and a 13-year-old child were killed in Monday's Gaza raid, provoking US-led international calls for Israeli restraint.	raid	17	18
2591	Conflict:Attack	1510	And on Tuesday, Israeli troops shot dead an elderly Palestinian shepherd outside a Jewish settlement on the edge of Gaza City.	shot	6	7
2592	Conflict:Attack	1510	In the West Bank, an eight-year-old Palestinian boy as well as his brother and a sister were wounded late Wednesday by Israeli gunfire in a village north of the town of Ramallah, their elder sister said.	gunfire	23	24
2593	Conflict:Attack	1510	Efforts were to continue at the United Nations Friday to find a breakthrough in the diplomatic stalemate on Iraq, with Washington warning it could bypass the Security Council and go to war alone.	war	32	33
2594	Conflict:Attack	1510	Diplomatic wrangling has centred around the French and Russian refusal to put their names to any resolution allowing the United States to unleash its military might against Iraq before weapons inspections have run their course.	unleash	22	23
2595	Conflict:Attack	1510	"He repeated that Moscow would not back a resolution that authorised an attack against Iraq: ""It is not necessary now to adopt any new resolution on Iraq, especially resolutions which lead to war."""	attack	12	13
2596	Conflict:Attack	1510	"He repeated that Moscow would not back a resolution that authorised an attack against Iraq: ""It is not necessary now to adopt any new resolution on Iraq, especially resolutions which lead to war."""	war	35	36
2597	Conflict:Attack	1510	The United States meanwhile deployed its B-2 stealth bombers to positions closer to Iraq and ordered as many as 15 warships capable of firing Tomahawk cruise missiles to the Red Sea from the Mediterranean, US officials said.	firing	23	24
2598	Conflict:Attack	1510	Tens of thousands of people took to the streets across the Middle East Thursday, demonstrating against military strikes on Iraq and calling on Muslims to wage jihad against the United States and its allies.	strikes	18	19
2599	Conflict:Attack	1510	Tens of thousands of people took to the streets across the Middle East Thursday, demonstrating against military strikes on Iraq and calling on Muslims to wage jihad against the United States and its allies.	jihad	27	28
2600	Conflict:Attack	1510	"Lebanon and the Palestinian Authority issued fierce denunciations of the US-led attacks, while the Egyptian government daily Al-Ahram warned it marked ""the beginning an era of US colonisation that will benefit only Israel""."	it	20	21
2601	Conflict:Attack	1510	"Lebanon and the Palestinian Authority issued fierce denunciations of the US-led attacks, while the Egyptian government daily Al-Ahram warned it marked ""the beginning an era of US colonisation that will benefit only Israel""."	attacks	11	12
2602	Conflict:Attack	1510	Protests against the action aimed at toppling Iraqi President Saddam Hussein were held in cities across Libya, Egypt and Lebanon, as well as in Amman, Damascus and the Gaza Strip.	action	3	4
2603	Conflict:Attack	1510	However, there were no reports of protests against the war from the Gulf states, many of whom are host to US military personnel.	war	10	11
2604	Conflict:Attack	1510	"Foreign Minister Prince Saud al-Faisal spoke of the ""kingdom's hope for a quick halt in military action and for the return to peaceful efforts"", the state SPA news agency reported."	action	18	19
2605	Conflict:Attack	1510	"Lebanese President Emile Lahoud, meanwhile, was more forthright, strongly denouncing Washington's ""aggression"" and warning that it could have repercussions beyond the borders of the pariah state."	aggression	16	17
2606	Conflict:Attack	1510	"""We have warned against the marginalisation of the United Nations ... and we see this aggression today plunging the world into a tunnel where one cannot see the end,"" he said in a statement."	aggression	16	17
2607	Conflict:Attack	1510	"""For these reasons, we judge that it is necessary that the forces of peace and those who believe in right and justice take the necessary and rapid steps to halt this dangerous slide into war against Iraq which will result in heavy human and material losses."""	war	36	37
